"file","issueId","status","reason","rule","category","title","author","date","preview","firstLines"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202304（妙觀品藏香）\妙觀品藏香.docx","202304","review","needs-confirmation","legacy-heading-suggestion","妙觀 品藏","爐香讚 爐香乍熱 法界蒙熏 諸佛海會悉遙聞 隨處結祥雲 誠意方殷 諸佛現全身 南無香雲蓋 萻薩摩訶薩","","2023.04.10","南無香雲蓋 萻薩摩訶薩","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202305\2305-3體證道德經.docx","202305","review","needs-confirmation","legacy-heading-suggestion","體證道德經","覺受道體的平淡與偉大","文稿彙整／沈寧衛","2023.05.10","老子《道德經》第三十五章","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202305\2305-4導引香道.docx","202305","review","needs-confirmation","legacy-heading-suggestion","導引香道","這輩子就燒了好香","呂麗卿","2023.05.10","17年前是從張老師口中得到沉香的相關訊息，也純粹因為好奇，不知所以，莫名的買到眾所皆知的好香——越南芽莊白棋楠。 從109年2月起，張老師開課，識香之旅啟程，就這樣開啟了我與氣機導引香道的緣份。我認為自己比較像是一個購買者，經過這幾年的識香課，雖然心法還是聽得懵懵懂懂，無法像其他師兄師姐可以寫出對沉香的味道與氣的感覺作用力。也因為這樣的不負責任，沒有辦法認真的花更多時間與香對話，我只能盡量先將主動來找我的沉香蒐集起來，並編號拍照放在相簿。就這幾年，已經有超過60幾項的沉香品項，我白天都在辦公室，因此每週大約挑出10個品項削一些","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202305\2305-8導引采風錄.docx","202305","review","needs-confirmation","legacy-heading-suggestion","導引采風錄","呂一慈 北中通勤學習不輟","黃坤瑛","2023.05.10","呂一慈雖人住彰化，卻常看她出現在台北會館，除了周六台中種子班，她目前還上台北周日種子班的課，還有每月一次的香道課。曾有的最高上課記錄，除了二堂種子班，還上二堂入門班及張老師道德經講座。一個星期台北、台中當天來回通勤上四五堂氣機相關課程，一個月光高鐵費用就高達上萬元，還不算學費！她的主要生活花費都與氣機導引相關，她說現只要是可以讓自己身心靈更健康的相關課程或產品，她都很樂於嘗試及購買，單身的她認為現階段最重要的是把自己照顧好，不要以後成為別人的負擔！","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202305\2305-2陳國華.docx","202305","review","needs-confirmation","legacy-heading-suggestion","練功筆記","把變好當一回事，念念不忘","陳國華","2023.05.10","在中國，有路邊的雜貨店推出ChatGPT的註冊服務，打出宣傳語：「安裝註冊，開機即用，最強ＡＩ軟件，一套獨立帳號。」ChatGPT時代來臨，知識取得愈來愈容易。而知易行難自古就是一個大挑戰，ChatGPT的來臨會更突顯這問題的反差性，因為求知識更加容易了。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202305\2305-7資產負債週期性.docx","202305","review","needs-confirmation","legacy-heading-suggestion","股海人生","資產負債週期性","蔡育展","2023.05.10","就在五月初，美國出現了今年以來第三家倒閉的銀行，這次是資產規模排名第二十一的第一共和銀行。正當大家認為銀行倒閉危機已經過去，似乎新一輪的風險正逐漸展開，到底根本原因是什麼呢？","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202305\2305-1編輯小語.docx","202305","review","needs-confirmation","legacy-heading-suggestion","編輯小語","我們這些畜生啊！","編輯部","2023.05.10","每隔一段時間，張老師對種子班學員的稱謂都會隨機改換，最近上課的稱謂語是——你們這些畜生啊！","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202305\2305-5導引香道_莫仁維.docx","202305","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202305\2305-6圖靈集.docx","202305","review","needs-confirmation","legacy-heading-suggestion","圖靈集","理（識）性中的感（覺）性","阿充","2023.05.10","凡一切透過語言、文字所傳遞的知識與學習，都不脫理性的範疇，但如何在理性的外表下，培養感性的內在實力，一種真正屬於自己的東西，一種超越生死的能量，這才是生命該追求的，才是活過的證據。理性的生活就是慣性的生活，依照過去的知識、經驗所累積出來的生活； 感性的生活就是有創造力的生活，透過理解、解構理性，然後重組出人生的不同樣貌。我們今天就來探討感性是如何在這些過程中發生的。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202305\2305-00目錄.docx","202305","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-10導引采風.docx","202306","review","needs-confirmation","legacy-heading-suggestion","導引采風錄","蔡進懋——從起勢收勢體悟人生","黃坤瑛","2023.06.10","蔡進懋，人稱阿懋，有參加2020第二屆武林大會的學員，應該對台中及屏東團隊用原住民打扮及歌唱幫阿懋抬轎進場儀式，感到耳目一新；另外對當晚阿懋爐火純青的無極功法演練，感到印象深刻。阿懋在2019時車禍腳傷，直到今年練功時才能拿掉護膝，但三年前的功法表演，他的動作如此精準又鬆柔有勁，平抬腿還可以蹲那麼低，完全看不出他那時腳傷仍未痊癒！","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-6導引香道.docx","202306","review","needs-confirmation","legacy-heading-suggestion","專欄一","香道的境界","","2023.06.10","文稿彙整／識香課整理小組","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-2如是我聞.docx","202306","review","needs-confirmation","legacy-heading-suggestion","如是我聞","動中守靜，讓「覺」醒來","文稿彙整／鄭雅靜","2023.06.10","記憶感覺，不記憶認知","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-8心田集.docx","202306","review","needs-confirmation","legacy-heading-suggestion","專欄三","無處不虛實","文稿彙整／鄭雅靜","2023.06.10","功夫在練虛實，動作是用感覺學會的，萬般皆由意，半點不由身，由意念操作，不由身體，守住感覺的自性。動作變化中可能感覺實，也可能感覺虛，只要動作在哪裡，意就在哪裡，意念最後會帶動你的身體，這是全身氣機的轉動，必須理解虛實，功夫練在虛實。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-3莊朝傑練功筆記.docx","202306","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-5謝式冰練功筆記.docx","202306","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-00目錄.docx","202306","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-4林麗惠練功筆記.docx","202306","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-1編輯小語.docx","202306","review","needs-confirmation","legacy-heading-suggestion","編輯小語","香醇氣化","編輯部","2023.06.10","一生懸命的現代茶人總結唐代盧仝〈走筆謝孟諫議寄新茶〉（俗稱〈七碗茶歌〉）的觀點，而歸納出好茶的四個條件是：香、醇、氣、化，跟導引香道的三個層次：味道、氣、境界，頗有相契之意。放諸人生世事，大抵也不脫這個範疇。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-9觀行錄.docx","202306","review","needs-confirmation","legacy-heading-suggestion","觀．行．錄","氣機導引的學習方法","莫仁維、張尊堡","2023.06.10","導引是一套可以幫助我們從一週辛勤工作中釋放壓力的運動，並且找到全然的整合。學習導引需要多年的投入、決心和平常心。以下分享一些關於如何學習「學習」的基本觀念，希望能讓剛開始學習氣機導引的同學，在學習的路徑上有所幫助。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202306\2306-7體證道德經.docx","202306","review","needs-confirmation","legacy-heading-suggestion","專欄二","微明」是練功的作用","文稿彙整／楊清雲","2023.06.10","道德經第三十六章：","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202307\2307-4圖靈集.docx","202307","review","needs-confirmation","legacy-heading-suggestion","專欄二","雜談「守虛","阿充","2023.07.10","虛實、陰陽、圓缺常常被拿來形容對立的兩種狀態，這兩種狀態卻又循環不已，是宇宙生生不息的真相。虛、陰、缺常常被當作負面解讀，而實、陽、圓是大家要追求的結果，但就宇宙的真相來說，真是大大的誤會了，因為實、陽、圓都不會長久，接著又會變成是虛、陰、缺，一直交替下去。這聽起來好像有點宿命論，反正開心之後就會不開心，不開心之後又會開心了，所以也不需要為開心而開心，也不需要為不開心而不開心了。這當然也是一種哲學，但我們現在來談談數學，看看能做些什麼，讓結局更完美。碰到開心的事，你不需要做什麼就會開心了，但如果你做些什麼，能讓不開心的事變成開心，那你就賺到了，這就是「守虛」，守著不開心。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202307\2307-1編輯小語.docx","202307","review","needs-confirmation","legacy-heading-suggestion","編輯小語","死去活來","編輯部","2023.07.10","赤日炎炎，氣象部門警告小心前所未有的熱浪來襲。夏日本是萬物沛然生長的季節，有些國家還特別倡導「夏日不除草」，好讓躲在雜草叢中的稀有植物有延續生息的機會。但地球暖化導致的異常高溫，讓早已喪失生物本能的人類措手不及。 台灣目前還未遇險，缺電危機尚遠，反正有冷氣，再熱也沒什麼感覺。可是，體內調節溫度的感應機制仍然頻發警訊，才剛過小暑，高溫下頭昏腦脹、四肢倦怠，似乎是大家的共同處境。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202307\2307-00目錄.docx","202307","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202307\2307-2疑義相與析.docx","202307","review","needs-confirmation","legacy-heading-suggestion","如是我聞","活躍五感","莊朝傑","2023.07.10","生活的事物大分為兩種：一是耗能的事物，如：上班、運動、旅遊⋯⋯。這些並沒有不好，它們讓我們獲得樂趣、體能、薪水，只是要用我們的能量去換取。一是蓄能的事物，如：*品香、*品茗、聽大自然的聲音、欣賞大自然的景色、體觸大自然的水、風、土石、動植物⋯⋯等。這不會耗損我們的能量，反而會活躍五感的精彩度，提高五感的敏銳度，增長五感的靈性。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202307\2307-3體證道德經.docx","202307","review","needs-confirmation","legacy-heading-suggestion","專欄一","世界怎麼走到沒有回頭路？","文稿彙整／李明","2023.07.10","處厚第38章","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202307\2307-5導引采風錄.docx","202307","review","needs-confirmation","legacy-heading-suggestion","導引采風錄","亁坤伴侶，唯變所適","","2023.07.10","楊清雲牽手張詒鵬","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-1編輯小語.docx","202308","review","needs-confirmation","legacy-heading-suggestion","編輯小語","做在空處","編輯部","2023.08.10","近代高僧虛雲老和尚在百多歲時曾遭土匪毆打，全身多處骨折，奄奄一息數日後緩緩復甦，但痛起來時他也總是躺在床上呻吟，一聽說有訪客，他可以馬上坐起來，盤起腿，一談三、四小時，全無病容。客人一走，他又躺下呻吟。弟子問他：「人來了，你精神那麼好；人才走，為何又這麼痛苦呀？」他說：「閻王老子也管不了我，我要起來就起來，要不起來就不起來。」佛教的說法，這就是已經破五蘊了。所謂「破五蘊」就是可以隨時調頻，在凡聖之間切換。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2307-00目錄.docx","202308","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-2練功筆記.docx","202308","review","needs-confirmation","legacy-heading-suggestion","練功筆記","走在跨知覺整合的學習路上","謝珪如","2023.08.10","氣機導引的學習從身體出發，分為三階段：從第一階段藉由動作拓展身體結構，讓身體內在的空間更大，到第二階段理解空間作用力——學習動筋膜來讓身體內部空間產生作用力，經由內外合一的運作練身練心，到第三階段：用無極的概念融入生活，用動作來證明空的存在。這樣的學習應用在現實人生，也對應了三個部分：第一個部分就是對事情要了解基本結構，第二個要看到精神的部分，能夠看空，第三部分是能夠在日常生活中用空相去對待，看一切事情要鬆，鬆就能節能。鬆無止境，是一生的功課。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-3導引按蹻.docx","202308","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-4導引按蹻.docx","202308","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-5道德經.docx","202308","review","needs-confirmation","legacy-heading-suggestion","體證道德經","得一而清、得一而寧","文稿彙整／蔡文鈞","2023.08.10","道德經第三十九章：昔之得一者：天得一以清，地得一以寧，神得一以靈，谷得一以盈，萬物得一以生，侯王得一以為天下貞。其致之也，謂天無以清將恐裂，地無以寧將恐廢，神無以靈將恐歇，谷無以盈將恐竭，萬物無以生將恐滅，侯王無以貴高將恐蹶。故貴以賤為本，高以下為基，是以侯王自謂孤寡不穀，此非以賤為本邪？非乎！故致數譽無譽，不欲琭琭如玉，珞珞如石。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-6無極練自我.docx","202308","review","needs-confirmation","legacy-heading-suggestion","心田集","無極練自我","文稿彙整／鄭雅靜","2023.08.10","一個人長期練功會從形而下的身體練到形而上的意識，練功主要練身根，身體是物質，但有空相的存在。所以要在空相中取得「制空權」。所謂「制空權」，是「將意識頻道轉到『空』的權利」。就是不要把大腦的想法刻印在身上，形成了自己的樣子。所以，「空」不是沒有，而是空的意識、空的境，有了「制空權」才有作空的能力，也才能造境。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-7週期與逆週期.docx","202308","review","needs-confirmation","legacy-heading-suggestion","股海人生","週期與逆週期","蔡育展","2023.08.10","之前探討的概念主要圍繞著週期兩個字，但是比較偏重較短的信貸週期上。自從二十年前網路泡沫，各國長期實施零利率疊加量化寬鬆政策後，股價與其說是反映基本面，不如說是反映資金與信心的變化。有題材、有資金，搭配籌碼鎖定，比穩定成長的業績還重要，即使本業虧損股價也能長期倍數成長。人類在最近二十年似乎找到了克服周期的方式，每當有可能出現景氣下滑或是資產價格下跌，各國政府便會出手採取逆週期工具，然而人類真的從此生活在溫室中，不再需要經歷四季了嗎？","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-8導引采風錄.docx","202308","review","needs-confirmation","legacy-heading-suggestion","導引采風錄","賴鈺晶&羅星如","","2023.08.10","母女擕手練氣機","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-2-1練功筆記.docx","202308","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-3-1導引按蹻.docx","202308","skipped","already-standard",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202308\Gmail\2308-00目錄.docx","202308","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202309\2309-1編輯小語.docx","202309","review","needs-confirmation","legacy-heading-suggestion","編輯小語","夠用","編輯部","2023.09.10","人生的所有作為或者不作為，都在執行某一個選擇。選擇做，或不做，都會經過內在的盤算計較。要不要去參加公司的應酬？丈母娘送進急診室了，要不要去關心一下？","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202309\2309-00目錄.docx","202309","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202309\2309-2練功筆記.docx","202309","review","needs-confirmation","legacy-heading-suggestion","練功筆記","本分就是好好的被成就","賴鈺晶","2023.09.10","進入氣機導引滿11年，在種子班練功也屆10年，面向張老師此生50年與宿世積累深不可測的功夫底蘊，一週二次的業餘10年，自己的程度也還只是個起步的孩子。孩子上課一直都記著筆記，記筆記是一種用文字拍紀錄片的概念，是一種實驗室裡要寫實驗日誌的習慣，是一種下班後很疲憊防止打瞌睡的工具。為了這篇十年一次的練功筆記電子報作業，特地翻出10年前的筆記本，彷彿進入時光機一般，過去課堂中的影像歷歷在目，躍映於前。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202309\2309-3治療的真意.docx","202309","review","needs-confirmation","legacy-heading-suggestion","導引按蹻","初探治療的真意","文稿彙整／黃惠如","2023.09.10","跟隨老師多年的弟子都知道，老師教任何一樣學問，絕對不會只有單一維度面向的操作步驟，而是讓學生有全方面的了解，包含表面的形式舉動，系統的運作邏輯，系統運行的哲學觀，還有實務的整體操作，經驗內化累積等等。每個部分都不是各自獨立啟動，而是相互引動，環環相扣。這種全息觀的訓練，不僅要我們懂，而且要能執行出來。學治療，也是一樣。身體病痛的醫治處理，有SOP？學治療就是學標準流程？痛哪裡就處理哪裡，病痛就能解決了嗎？以上一般人對治療的想像，從張老師的角度，都不是正確的觀念，除了醫學相關知識，談治療之前，有三個方面的重要認知必須建立： 治療成功的關鍵，非治療手法以外的影響，還有哲學層面的認知。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202309\2309-4體證道德經.docx","202309","review","needs-confirmation","legacy-heading-suggestion","專欄一","道之動，道之用","文稿彙整／劉雅君","2023.09.10","「反者，道之動，弱者，道之用，天下萬物生於有，有生於無。」","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202309\2309-5圖靈集.docx","202309","review","needs-confirmation","legacy-heading-suggestion","圖靈集","好","阿充","2023.09.10","你一出生就長得好可愛，八字又好重，大家都說你這輩子一定狠好命。你小時候好乖，好聽大人的話，大家都說你是乖寶寶。你上學了，你好聰明，考試常考一百分，你也好聽老師的話，時常當選模範生，是個標準的好學生。你會的才藝還真不少，在沒有才藝班的年代，你靠著小小的天份拿到了全縣作文比賽和書法比賽的冠軍。你也很有運動天份，入選兩種校隊，代表學校參加比賽，大家都說你文武雙全。上了國中，你有些開竅了，開始懷疑考試的意義，你選擇過著和其他升學班同學不太一樣的生活，其實你也沒什麼不同，最終還是和其他人一樣進了第一志願的高中。你不喜歡考試，很想逃避考試，甚至放棄一些科目，經歷了一番波折，在那個聯考高鑒別度的時代，你還是靠著數理方面的天份，進了大家心目中最嚮往的大學，最夯的科系。在大學裡，你好得意，又是校隊隊長，又是班代，還是學校學生會的代表，但是在你多采多姿的大學生活背後，其實是你對前途的茫茫。你空有對社會、對人類的熱情，卻沒有實踐的勇氣，也放不下最夯科系未來潛在的現實利益。原先不敢做出國夢的你，因緣際會跟著大家申請學校，竟然申請到了排名很好、學費很低的學校，解決了家中經濟不寬裕的問題。你在國外，算是老老實實地面對學業，學了一些紮實的功夫，學成後，你又跟著大家的腳步，選擇進入最主流、最熱門的產業。當你在矽谷看到了人人都在談創業，你說，有為者亦若是，在32歲那年就擬好了創業計劃，找好了投資人，組成了團隊。你創立的公司半年後就獲利了，三年多就掛牌了，好像創下了當年最快掛牌的紀錄，你也好像成了當年最年輕的掛牌公司董事長。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202309\2309-6觀行錄.docx","202309","review","needs-confirmation","legacy-heading-suggestion","專欄三","學習學習Learning How to Learn (2)","Richard Moh 莫仁維","2023.09.10","“Society assumes that specialization is natural, inevitable, and desirable.","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202309\2309-7股海人生.docx","202309","review","needs-confirmation","legacy-heading-suggestion","專欄四","我的錢你的命 要錢還是要命","蔡育展","2023.09.10","橋水創辦人Ray Dalio對貨幣的結論是這樣：All Currencies Have Been Devalued or Died。貨幣不是貶值就是消失。這是他研究了幾百年西方經濟金融史之後的結果。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202310\2310-1編輯小語.docx","202310","review","needs-confirmation","legacy-heading-suggestion","編輯小語","每下愈況","編輯部","2023.10.10","「道在屎尿」，大家應該都知道，這是說明「道」這個自然法則無所不在，即便是眾人避之唯恐不及的屎尿，或微不足道的磚瓦、稊稗、螻蟻，也是「德充符」——道的圓滿體現。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202310\2310-00目錄.docx","202310","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202310\2310-2如是我聞.docx","202310","review","needs-confirmation","legacy-heading-suggestion","如是我聞","談無極的收式","文稿彙整／鄭雅靜","2023.10.10","收功在練真實運作的內感","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202310\2310-3練功筆記.docx","202310","review","needs-confirmation","legacy-heading-suggestion","練功筆記","苦茶是苦的","蔡育展","2023.10.10","還記得當年我跟太太宛真一起去逛士林夜市，一時心血來潮帶她去五十年老店王記青草茶，到這邊怎麼可以喝青草茶，一定要喝店家精心熬煮的苦茶，解煩助眠退心火。宛真沒喝過苦茶，看我一杯苦茶沒幾秒就喝掉一大半，很納悶的問我： 「苦茶會不會苦啊？」","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202310\2310-4體證道德經.docx","202310","review","needs-confirmation","legacy-heading-suggestion","體證道德經","夫唯道，善貸且成","文稿彙整／蔡文鈞","2023.10.10","第四十一章：上士聞道，勤而行之；中士聞道，若存若亡；下士聞道，大笑之。不笑不足以為道。故建言有之。明道若昧，進道若退，夷道若纇。上德若谷，大白若辱，廣德若不足，建德若偷，質德若渝。大方無隅，大器晚成，大音希聲，大象無形，道隱無名。夫唯道，善貸且成。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202310\2310-5股海人生.docx","202310","review","needs-confirmation","legacy-heading-suggestion","股海人生","長期債務循環轉折","蔡育展","2023.10.10","上次用一個比較誇張聳動的標題突顯了國家發行法幣幾千年來的一個本質，合法的轉移民間財富。當溫和手段無效時就必須哄騙加暴力，極端狀況下就是純粹的暴力，只求短期達成效果。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202310\2310-6山腳下的蘆葦.docx","202310","review","needs-confirmation","legacy-heading-suggestion","山腳下的蘆葦","普羅米修斯的啟示","傅冶中","2023.10.10","張老師在課堂上極力推崇《奧本海默》這部電影，建議大家注意它的敘事手法和電影想要呈現的精神。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202310\2310-7導引采風錄.docx","202310","review","needs-confirmation","legacy-heading-suggestion","導引采風錄","和而不同，孔雀夫妻","","2023.10.10","余媛媛 & 莊正賢","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202311\2311-00目錄.docx","202311","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202311\2311-2如是我聞.docx","202311","review","needs-confirmation","legacy-heading-suggestion","如是我聞","滅掉煩惱的種子","林鈴宜","2023.11.10","這輩子是來找到煩惱的種子，滅了它","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202311\2311-2練功筆記.docx","202311","review","needs-confirmation","legacy-heading-suggestion","練功筆記","從痛徹心肺到痛而不苦","鍾宛真","2023.11.10","剛開始練無極，我肯定是非常有極的。我在入門基礎薄弱的狀況下，卻拿出參加聯考的精神，把整套無極如同背書一樣背起來，然後再很有毅力的天天練習無極的動作。現在回想起來，這種求快又求好的精神，真的是摧殘自己身體又快又極致的方式…","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202311\2311-3治療見學.docx","202311","review","needs-confirmation","legacy-heading-suggestion","導引按蹻","略記治療見學","文稿彙整／賴碧蘭","2023.11.10","治療是傳遞訊息，破壞當下的不平衡，使其重新復原。施治者需信入自己，熟能生巧，先有實力再說話，手與意要同步，全然相信，分毫不差，才能命中要害，當下知道痛點·。誠懇的臉，才能讓別人相信。技巧要淺或深或緩，都需瞭若指掌。看到痛，了解人生不怕痛，就敢下手去摸，所以手法最重要，而要真正到位，必須下功夫，所謂「欲練神功，必先自宮。」","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202311\2311-4體證道德經.docx","202311","review","needs-confirmation","legacy-heading-suggestion","體證道德經","萬物負陰而抱陽","文稿彙整／游夙君","2023.11.10","第42章：「道生一，一生二，二生三，三生萬物。萬物負陰而抱陽，冲氣以為和。人之所惡，唯孤、寡、不穀，而王公以為稱。故物或損之而益，或益之而損。人之所教，我亦教之，強梁者不得其死，吾將以為教父。」","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202311\2311-5圖靈集.docx","202311","review","needs-confirmation","legacy-heading-suggestion","圖靈集","時間的單位","阿充","2023.11.10","為什麼說時間是最好的解藥？並不是說隨著時間過去，所有事情都自然療瘉了，而是當時間的單位改變了，事情的優先順序、輕重緩急也跟著改變了。三歲時的你被搶走一顆糖，你會覺得全世界與你為敵；十歲時的你月考沒考好，你就得難過好幾天。長大後回頭一看，糖果、月考只不過是人生無數試煉中的小小插曲而已。在股票市場裡，如果你習慣玩當沖，當日的股價漲跌幅當然是最重要的；如果你是波段操作，幾個月甚至幾年的股價變化才是你關心的；如果你是長期投資，20年內不賣股票，那麼每年的殖利率才是你最在乎的。那麼你的人生呢？你該為你的人生採取什麼樣的投資管理策略呢？","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202311\2311-6股海人生.docx","202311","review","needs-confirmation","legacy-heading-suggestion","股海人生","買摩拉還是買美債","蔡育展","2023.11.10","這幾次都是繞著債務、貨幣的主題，簡單的以幾句濃縮的話簡化為資產與負債的同步性、資產流量價格決定資產總量總值，總值決定債務水準。但是如果這種正常的資產負債擴張不夠快，那就直接把錢生出來，拳頭大的人說話。任何事都有一個極點，拳頭也沒辦法永遠這麼大。再暴虐的政權，說實話基礎還是從老百姓身上刮錢，僱人找武器才能統治老百姓。這概念就是從你口袋拿錢買槌子敲你。表面上是耍狠，但牽涉到找人、買槌子，勞動力市場、生產槌子的供應鏈也得買單，如何為整個生態系創造價值才是關鍵。搶錢、搶糧、搶娘們只能是權宜之計，搶到娘們就想包二奶了，做生意實在些，不然兩腿一伸搶到什麼都沒用。","System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202311\2311-7導引采風錄 .docx","202311","review","needs-confirmation","legacy-heading-suggestion","導引采風錄","劉雅君 內顯其光，平淡可以絢爛","黃坤瑛","2023.11.10","劉雅君在40歲以前，是世俗稱羨的人生勝利組，國外留學回台工作，一路都在知名品牌外商服務，履歷非常漂亮。在法商L’Oreal化妝品公司因表現優異，被公司外派至日本品牌總部，擔任植村秀亞洲區品牌發展協理。1999年臨危受命，又被公司外派至香港，拯救當時岌岌可危的植村秀業績。在她夙夜匪懈，全力以赴下，一年半後，業績從-13% 成長到＋14%。總部還組團至香港取經，聽她如何將品牌起死回生，建立商業模式。但老天開了個大玩笑。就在會議當下，她突然腦袋一片空白，接著就大哭了起來。後來雖然完成了報告，但也發現自己不對勁了。","System.Object[]"
